review_priority,department,category,title,source_url,sensitivity,recommended_review_action,content_preview,decision,reviewer_notes
P1,Finance,finance_tuition,მიღების წესები და ფასი,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"საქართველოს მოქალაქეებისთვის პროგრამაზე მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად. ჩასაბარებელი საგნები: ქართული ენა და ლიტე",,
P1,Finance,finance_tuition,მიღების წესები და ფასი,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,ჩასაბარებელი საგნები: ქართული ენა და ლიტერატურა მათემატიკა ან/და ისტორია ინგლისური ენა შიდა ზღვარი: ინგლისური ენის კომპონენტის დაძლევა მაქსიმალური ქულის 70%-ით. ადგილების რაოდენობა: 30 საფასური: 3500 ლარი,,
P1,Finance,finance_tuition,მიღების წესები და ფასი,https://alte.edu.ge/ka/saertashoriso-urtiertobebi,high,NEEDS_OFFICIAL_SOURCE,"მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად; ასევე, შესაძლოა, სტუდენტი ჩაირიცხოს ერთიანი ეროვნული გამოცდების გავლის გარეშე, სა",,
P1,Finance,finance_tuition,მიღების წესები და ფასი,https://alte.edu.ge/ka/saertashoriso-urtiertobebis,high,NEEDS_OFFICIAL_SOURCE,"მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად; ასევე, შესაძლოა, სტუდენტი ჩაირიცხოს ერთიანი ეროვნული გამოცდების გავლის გარეშე, სა",,
P1,Finance,finance_tuition,მიღების წესები და ფასი,https://alte.edu.ge/ka/samartlis,high,NEEDS_OFFICIAL_SOURCE,"მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად; ასევე, შესაძლოა სტუდენტი ჩაირიცხოს ერთიანი ეროვნული გამოცდების გავლის გარეშე, საქ",,
P1,Finance,finance_tuition,მიღების წესები და ფასი,https://alte.edu.ge/ka/turizmi-2,high,NEEDS_OFFICIAL_SOURCE,"მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად; ასევე, შესაძლოა სტუდენტი ჩაირიცხოს ერთიანი ეროვნული გამოცდების გავლის გარეშე, საქ",,
P1,Finance,finance_tuition,მიღების წესები და ფასი,https://alte.edu.ge/ka/turizmis,high,NEEDS_OFFICIAL_SOURCE,"მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად; ასევე, შესაძლოა სტუდენტი ჩაირიცხოს ერთიანი ეროვნული გამოცდების გავლის გარეშე, საქ",,
P1,Finance,finance_tuition,მიღების წესი,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"საქართველოს მოქალაქეებისთვის პროგრამაზე მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად. ჩასაბარებელი საგნები : ქართული ენა და ლიტ",,
P1,Finance,finance_tuition,ომბუდსმენი,https://alte.edu.ge/ka/ombudsmeni,high,NEEDS_OFFICIAL_SOURCE,"სტუდენტური ომბუდსმენი - იცოდე შენი უფლებები! სტუდენტური ომბუდსმენი ნეიტრალური და დამოუკიდებელი წარმომადგენელია, რომელიც სტუდენტებს უნივერსიტეტში წარმოქმნილი პრობლემების გადაჭრაში ეხმარება. მისი მთავარი როლი სტუდენტებსა დ",,
P1,Finance,finance_tuition,ომბუდსმენი,https://alte.edu.ge/ka/studenturi-servisebi,high,NEEDS_OFFICIAL_SOURCE,"სტუდენტური ომბუდსმენი - იცოდე შენი უფლებები! სტუდენტური ომბუდსმენი ნეიტრალური და დამოუკიდებელი წარმომადგენელია, რომელიც სტუდენტებს უნივერსიტეტში წარმოქმნილი პრობლემების გადაჭრაში ეხმარება. მისი მთავარი როლი სტუდენტებსა დ",,
P1,Finance,finance_tuition,სტუდენტურ ბანაკზე რეგისტრაცია დაიწყო,https://alte.edu.ge/ka/studentu-banakshi-registratsia-daitsyo,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტი და იაკობ გოგებაშვილის სახელობის თელავის სახელმწიფო უნივერსიტეტი ნებისმიერი საფეხურის სტუდენტებს 5-დღიან სტუდენტურ ბანაკს სთავაზობს! ბანაკი, CIF პროექტის ფარგლებში, ფერმერთა ასოციაციის, შვედეთის აგრარული",,
P1,Finance,finance_tuition,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/biznesis-administrirebis-eng,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის ბიზნეს ადმინისტრირების საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი პარტნიორი",,
P1,Finance,finance_tuition,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/biznesis-administrirebis-eng-programa,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის ბიზნეს ადმინისტრირების საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი პარტნიორი",,
P1,Finance,finance_tuition,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის ტურიზმის საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი პარტნიორი უნივერსიტეტებ",,
P1,Finance,finance_tuition,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის სამართლის საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი პარტნიორი უნივერსიტეტე",,
P1,Finance,finance_tuition,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის ბიზნეს ადმინისტრირების საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი პარტნიორი",,
P1,Finance,finance_tuition,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/turizmi-2,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის ტურიზმის საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი პარტნიორი უნივერსიტეტებ",,
P1,Finance,finance_tuition,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/turizmis,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის ტურიზმის საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი პარტნიორი უნივერსიტეტებ",,
P1,Finance,finance_tuition,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/zhurnalistika,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის სამართლის საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი პარტნიორი უნივერსიტეტე",,
P1,General,required_documents,ემისის მოხმარების წესი - აღწერა,https://alte.edu.ge/ka/akademiuri-informatsia,high,NEEDS_OFFICIAL_SOURCE,"გაიგე, როგორ გამოიყენო ემისი სასწავლო პროცესის მართვისა და დოკუმენტების მოთხოვნისთვის!",,
P1,General,required_documents,საინფორმაციო ბროშურა - აღწერა,https://alte.edu.ge/ka/universiteti-erti-shekhedvit,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის 2024–2025 აკადემიური წლის საინფორმაციო ბროშურა წარმოადგენს უნივერსიტეტის საქმიანობის, მიღწევებისა და განვითარების ძირითადი მიმართულებების შემაჯამებელ დოკუმენტს.",,
P1,International Admissions,international_admissions,Erasmus +,https://alte.edu.ge/ka/saertashoriso-urtiertobebi-3,high,NEEDS_OFFICIAL_SOURCE,"Erasmus+ გაცვლითი პროგრამა არის საერთაშორისო საგანმანათლებლო შესაძლებლობა, რომელიც სტუდენტებს, აკადემიურ და ადმინისტრაციულ პერსონალს აძლევს შესაძლებლობას, ისწავლონ, დაესწრონ საერთაშორისო კვირეულებს და მიიღონ ევროპული გამ",,
P1,International Admissions,international_admissions,MBS ბიზნესის სკოლა,https://alte.edu.ge/ka/mbs-biznesis-skola,high,NEEDS_OFFICIAL_SOURCE,"MBS ბიზნესის სკოლა, წამყვანი საერთაშორისო ბიზნესსკოლაა, იგი ორიენტირებულია მომავლისთვის მზად მყოფი ლიდერების განათლებაზე და პასუხისმგებლიანი და ინკლუზიური ეკონომიკური ტრანსფორმაციის ხელშეწყობაზე. სტუდენტებისა და აკადემიუ",,
P1,International Admissions,international_admissions,MBS ბიზნესის სკოლა - აღწერა,https://alte.edu.ge/ka/mbs-biznesis-skola,high,NEEDS_OFFICIAL_SOURCE,"MBS ბიზნესის სკოლა, წამყვანი საერთაშორისო ბიზნესსკოლაა, იგი ორიენტირებულია მომავლისთვის მზად მყოფი ლიდერების განათლებაზე და პასუხისმგებლიანი და ინკლუზიური ეკონომიკური ტრანსფორმაციის ხელშეწყობაზე.",,
P1,International Admissions,international_admissions,banner_title,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,საერთაშორისო ურთიერთობების პროგრამა,,
P1,International Admissions,international_admissions,banner_title,https://alte.edu.ge/ka/saertashoriso-urtiertobebi,high,NEEDS_OFFICIAL_SOURCE,საერთაშორისო ურთიერთობების პროგრამა,,
P1,International Admissions,international_admissions,banner_title,https://alte.edu.ge/ka/saertashoriso-urtiertobebis,high,NEEDS_OFFICIAL_SOURCE,საერთაშორისო ურთიერთობების პროგრამა,,
P1,International Admissions,international_admissions,html_title,https://alte.edu.ge/ka/alte-universitetis-profesoris-publikatsia-saertashoriso-samartlis-zhurnalshi,high,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტის პროფესორის პუბლიკაცია საერთაშორისო სამართლის ჟურნალში,,
P1,International Admissions,international_admissions,html_title,https://alte.edu.ge/ka/biznesis-skolis-dekani-davit-kikvidze-si-leadership-programmes-saertashoriso-liderobis-programa-impact-pioneers-25-is-monatsilea,high,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტის ბიზნესის სკოლის დეკანი - დავით კიკვიძე SI Leadership Programmes საერთაშორისო ლიდერობის პროგრამა Impact Pioneers ’25-ის მონაწილეა,,
P1,International Admissions,international_admissions,html_title,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,საერთაშორისო ურთიერთობები - საბაკალავრო პროგრამა,,
P1,International Admissions,international_admissions,html_title,https://alte.edu.ge/ka/saertashoriso-urtiertobebi,high,NEEDS_OFFICIAL_SOURCE,საერთაშორისო ურთიერთობები - საბაკალავრო პროგრამა,,
P1,International Admissions,international_admissions,html_title,https://alte.edu.ge/ka/saertashoriso-urtiertobebi-3,high,NEEDS_OFFICIAL_SOURCE,საერთაშორისო გაერთიანებები და ასოციაციები,,
P1,International Admissions,international_admissions,html_title,https://alte.edu.ge/ka/saertashoriso-urtiertobebi-3,high,NEEDS_OFFICIAL_SOURCE,დაფინანსება საერთაშორისო აქტივობებისთვის,,
P1,International Admissions,international_admissions,html_title,https://alte.edu.ge/ka/saertashoriso-urtiertobebis,high,NEEDS_OFFICIAL_SOURCE,საერთაშორისო ურთიერთობები - საბაკალავრო პროგრამა,,
P1,International Admissions,international_admissions,html_title,https://alte.edu.ge/ka/studenturi-konferentsia-2025,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის საერთაშორისო სტუდენტური კონფერენცია 2025 - „ინოვაციები, საზოგადოება და მომავალი” წარმატებით დასრულდა",,
P1,International Admissions,international_admissions,აბიტურიენტებისათვის - აღწერა,https://alte.edu.ge/ka/abiturientebistvis,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტში თანამედროვე, საერთაშორისო სტანდარტების შესაბამის, პრაქტიკაზე ორიენტირებულ განათლებას მიიღებ და დაეუფლები 21-ე საუკუნის ყველაზე მოთხოვნად, პროფესიებს მაღალტექნოლოგიურ, ინოვაციურ გარემოში.",,
P1,International Admissions,international_admissions,ადამიანის უფლებების სამართლის კვირეული,https://alte.edu.ge/ka/adamianis-uflebebis-samartlis-kvireuli,high,NEEDS_OFFICIAL_SOURCE,"❏ კვირეული ყოველწლიურად დეკემბერში იმართება, მისი მიზანია სტუდენტებსა და ახალგაზრდებში ადამიანის უფლებების პრობლემური საკითხების შესახებ ცოდნის გავრცელება და უნივერსიტეტების თანამშრომლობის გზით, ადამიანის უფლებების სამარ",,
P1,International Admissions,international_admissions,ადამიანის უფლებებისა და ომის სამართლის ურთიერთქმედება: უკრაინის მაგალითი,https://alte.edu.ge/ka/adamianis-uflebebisa-da-omis-samartlis-urtiertqmedeba-ukrainis-magaliti,high,NEEDS_OFFICIAL_SOURCE,"ადამიანის უფლებათა კვირეულის ფარგლებში ალტე უნივერსიტეტში 6 დეკემბერს გაიმართება საჯარო დისკუსია თემაზე: ,,ადამიანის უფლებებისა და ომის სამართლის ურთიერთქმედება:უკრაინის მაგალითი“ საჯარო დისკუსიას გამართავს ალტე უნივერსი",,
P1,International Admissions,international_admissions,ადმინისტრაცია,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,ქეთევან ცხადაძე - სამართლისა და სოციალურ მეცნიერებათა სკოლის დეკანი k.tskhadadze@alte.edu.ge მარიამ ოსაძე - სამართლისა და სოციალურ მეცნიერებათა სკოლის მენეჯერი m.osadze@alte.edu.ge გიორგი ლემონჯავა - საერთაშორისო ურთიერთ,,
P1,International Admissions,international_admissions,ადმინისტრაცია,https://alte.edu.ge/ka/saertashoriso-urtiertobebi,high,NEEDS_OFFICIAL_SOURCE,ქეთევან ცხადაძე - სამართლისა და სოციალურ მეცნიერებათა სკოლის დეკანი k.tskhadadze@alte.edu.ge მარიამ ოსაძე - სამართლისა და სოციალურ მეცნიერებათა სკოლის მენეჯერი m.osadze@alte.edu.ge გიორგი ლემონჯავა - საერთაშორისო ურთიერთ,,
P1,International Admissions,international_admissions,ადმინისტრაცია,https://alte.edu.ge/ka/saertashoriso-urtiertobebis,high,NEEDS_OFFICIAL_SOURCE,ქეთევან ცხადაძე - სამართლისა და სოციალურ მეცნიერებათა სკოლის დეკანი k.tskhadadze@alte.edu.ge მარიამ ოსაძე - სამართლისა და სოციალურ მეცნიერებათა სკოლის მენეჯერი m.osadze@alte.edu.ge გიორგი ლემონჯავა - საერთაშორისო ურთიერთ,,
P1,International Admissions,international_admissions,ათენის ეკონომიკისა და ბიზნესის უნივერსიტეტი,https://alte.edu.ge/ka/atenis-ekonomikisa-da-biznesis-universiteti,high,NEEDS_OFFICIAL_SOURCE,ათენის ეკონომიკისა და ბიზნესის უნივერსიტეტი საბერძნეთის წამყვანი საგანმანათლებლო დაწესებულებაა ეკონომიკისა და ბიზნესის განათლების მიმართულებით. უნივერსიტეტი 1920 წელს დაარსდა და ქვეყნის მესამე უძველესი უნივერსიტეტია. იგი,,
P1,International Admissions,international_admissions,ალბას ბიზნესის სამაგისტრო სკოლა,https://alte.edu.ge/ka/albas-biznesis-samagistro-skola,high,NEEDS_OFFICIAL_SOURCE,"ალბას ბიზნესის სამაგისტრო სკოლა წარმოადგენს ინოვაციაზე და კვლევაზე დაფუძნებულ საგანმანათლებლო ცენტრს, რომელიც მიზნად ისახავს გლობალურად მოაზროვნე ლიდერების მომზადებას. „Business Unusual“ მიდგომის ფარგლებში, უნივერსიტეტი",,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტი სამართლის სკოლათა საერთაშორისო ასოციაციაში (IALS) გაწევრიანდა,https://alte.edu.ge/ka/alte-universiteti-samartlis-skolata-saertashoriso-asotsiatsiashi-ials-gatsevrianda,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტი სამართლის სკოლათა საერთაშორისო ასოციაციაში (IALS) გაწევრიანდა. აღნიშნული ასოციაცია, რომელიც 2000 წელს დაარსდა, მსოფლიოში ერთ-ერთი წამყვანი გაერთიანებაა იურისპრუდენციაში განათლებისა და კვლევის მიმართულებ",,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტი სამართლის სკოლათა საერთაშორისო ასოციაციაში (IALS) გაწევრიანდა - აღწერა,https://alte.edu.ge/ka/alte-universiteti-samartlis-skolata-saertashoriso-asotsiatsiashi-ials-gatsevrianda,high,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტი სამართლის სკოლათა საერთაშორისო ასოციაციაში (IALS) გაწევრიანდა,,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტი სამართლის სკოლათა საერთაშორისო ასოციაციის (IALS) წევრი გახდა.,https://alte.edu.ge/ka/alte-universiteti-samartlis-skolata-saertashoriso-asotsiatsiis-ials-tsevri-gakhda,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტი სამართლის სკოლათა საერთაშორისო ასოციაციის (IALS) წევრი გახდა. IALS 2000 წელს დაფუძნდა და იურისპრუდენციაში, განათლებისა და კვლევის მიმართულებით, ერთ-ერთი წამყვანი გაერთიანებაა. ასოციაცია ხელს უწყობს ურთი",,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტი სამართლის სკოლათა საერთაშორისო ასოციაციის (IALS) წევრი გახდა. - აღწერა,https://alte.edu.ge/ka/alte-universiteti-samartlis-skolata-saertashoriso-asotsiatsiis-ials-tsevri-gakhda,high,NEEDS_OFFICIAL_SOURCE,"IALS 2000 წელს დაფუძნდა და იურისპრუდენციაში, განათლებისა და კვლევის მიმართულებით, ერთ-ერთი წამყვანი გაერთიანებაა.",,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტის ბიზნესის ადმინისტრირების საბაკალავრო პროგრამის საგნებმა BAF-ის აკრედიტაცია მოიპოვა,https://alte.edu.ge/ka/alte-universitetis-biznesis-administrirebis-sabakalavro-programis-sagnebma-baf-is-akreditatsia-moipova,high,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტის ბიზნესის ადმინისტრირების საბაკალავრო პროგრამის საგნები - ფინანსური აღრიცხვა და მენეჯერული აღრიცხვა - აკრედიტებულია საქართველოს პროფესიონალ ბუღალტერთა და აუდიტორთა ფედერაციის მიერ (BAF). BAF დამოუკიდებე,,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტის პროფესორის პუბლიკაცია საერთაშორისო სამართლის ჟურნალში,https://alte.edu.ge/ka/alte-universitetis-profesoris-publikatsia-saertashoriso-samartlis-zhurnalshi,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის სამართლისა და სოციალურ მეცნიერებათა სკოლის პროფესორის, ნათია კალანდარიშვილი-მიულერის სტატია საერთაშორისო ჟურნალში, European Journal of International Law, გამოქვეყნდა. სტატია - “The Protection of Journa",,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტის პროფესორის პუბლიკაცია საერთაშორისო სამართლის ჟურნალში - აღწერა,https://alte.edu.ge/ka/alte-universitetis-profesoris-publikatsia-saertashoriso-samartlis-zhurnalshi,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის სამართლისა და სოციალურ მეცნიერებათა სკოლის პროფესორის, ნათია კალანდარიშვილი-მიულერის სტატია საერთაშორისო ჟურნალში, European Journal of International Law, გამოქვეყნდა.",,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტის სამართლისა და სოციალურ მეცნიერებათა სკოლა ევროპული სამართლის ფაკულტეტების ასოციაციის (ELFA) წევრი გახდა,https://alte.edu.ge/ka/alte-universitetis-samartlisa-da-sotsialur-metsnierebata-skola-evropuli-samartlis-fakultetebis-asotsiatsiis-elfa-tsevri-gakhda,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის სამართლისა და სოციალურ მეცნიერებათა სკოლა ევროპული სამართლის ფაკულტეტების ასოციაციის (ELFA) წევრი გახდა. ევროპული სამართლის ფაკულტეტების ასოციაცია (ELFA), რომელიც 1995 წელს ლუვენში დაარსდა, 150-ზე მეტ",,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტში სამართლის კონგრესი გაიმართა,https://alte.edu.ge/ka/alte-universitetshi-samartlis-kongresi-gaimarta,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის პარტნიორობით, ELSA Tbilisi-ისა და ISIE - International School of Intellect and Education-ის ორგანიზებით, სამართლის კონგრესი გაიმართა. სამართლის კონგრესი პირველი ფართომასშტაბიანი ღონისძიებაა, რომლის ფარ",,
P1,International Admissions,international_admissions,ალტე უნივერსიტეტში სამართლის კონგრესი გაიმართა - აღწერა,https://alte.edu.ge/ka/alte-universitetshi-samartlis-kongresi-gaimarta,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის პარტნიორობით, ELSA Tbilisi-ისა და ISIE - International School of Intellect and Education-ის ორგანიზებით, სამართლის კონგრესი გაიმართა.",,
P1,International Admissions,international_admissions,ახალი საბაკალავრო პროგრამა - AI და მონაცემთა ანალიტიკა,https://alte.edu.ge/ka/akhali-sabakalavro-programa-ai-da-monatsemta-analitika,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის IT სკოლას ახალი ქართულ და ინგლისურენოვანი საბაკალავრო პროგრამა - AI და მონაცემთა ანალიტიკა (AI & Data Analytics) ემატება! პროგრამის დაფარავს ისეთ მოთხოვნად საგნებს, როგორიცაა: ხელოვნური ინტელექტი; TECH",,
P1,International Admissions,international_admissions,ბიზნესის,https://alte.edu.ge/ka/biznesis,high,NEEDS_OFFICIAL_SOURCE,"ბიზნესის ადმინისტრირებისა და ტურიზმის საბაკალავრო და სამაგისტრო პროგრამები, აყალიბებენ მართვის სფეროში დივერსიფიცირებული ცოდნის სპეციალისტებს, რაც მნიშვნელოვნად ზრდის მათი დასაქმების შესაძლებლობებს. სკოლის ხელმძღვანელობა",,
P1,International Admissions,international_admissions,ბიზნესის,https://alte.edu.ge/ka/biznesis-skola,high,NEEDS_OFFICIAL_SOURCE,"ბიზნესის ადმინისტრირებისა და ტურიზმის საბაკალავრო და სამაგისტრო პროგრამები, აყალიბებენ მართვის სფეროში დივერსიფიცირებული ცოდნის სპეციალისტებს, რაც მნიშვნელოვნად ზრდის მათი დასაქმების შესაძლებლობებს. სკოლის ხელმძღვანელობა",,
P1,International Admissions,international_admissions,ბიზნესის ადმინისტრირება (MBA),https://alte.edu.ge/ka/biznesis-administrireba-mba,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის ბიზნესის ადმინისტრირების სამაგისტრო პროგრამა სტუდენტებს სთავაზობს თანამედროვე, პრაქტიკაზე დაფუძნებულ სასწავლო გარემოს, რომელიც ორიენტირებულია პროფესიულ განვითარებაზე, საერთაშორისო გამოცდილებისა და ლიდე",,
P1,International Admissions,international_admissions,ბიზნესის ადმინისტრირების (ENG),https://alte.edu.ge/ka/biznesis-administrirebis-eng,high,NEEDS_OFFICIAL_SOURCE,"*პროგრამა აკრედიტაციის პროცესშია ბიზნესის ადმინისტრირების ინგლისურენოვანი საბაკალავრო პროგრამა, მიზნად ისახავს, გლობალურ ბაზარზე, კონკურენტუნარიანი სპეციალისტების მომზადებას, რომლებიც ფლობენ ანალიტიკურ, ლიდერულ და სტრატე",,
P1,International Admissions,international_admissions,ბიზნესის ადმინისტრირების (ENG),https://alte.edu.ge/ka/biznesis-administrirebis-eng-programa,high,NEEDS_OFFICIAL_SOURCE,"*პროგრამა აკრედიტაციის პროცესშია ბიზნესის ადმინისტრირების ინგლისურენოვანი საბაკალავრო პროგრამა, მიზნად ისახავს, გლობალურ ბაზარზე, კონკურენტუნარიანი სპეციალისტების მომზადებას, რომლებიც ფლობენ ანალიტიკურ, ლიდერულ და სტრატე",,
P1,International Admissions,international_admissions,ბიზნესის ადმინისტრირების (ENG),https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"*პროგრამა აკრედიტაციის პროცესშია ბიზნესის ადმინისტრირების ინგლისურენოვანი საბაკალავრო პროგრამა, მიზნად ისახავს, გლობალურ ბაზარზე, კონკურენტუნარიანი სპეციალისტების მომზადებას, რომლებიც ფლობენ ანალიტიკურ, ლიდერულ და სტრატე",,
P1,International Admissions,international_admissions,ბიზნესის ადმინისტრირების 3-წლიანი,https://alte.edu.ge/ka/biznesis-administrirebis,high,NEEDS_OFFICIAL_SOURCE,"თანამედროვე ბიზნესში სულ უფრო მზარდია მოთხოვნა ისეთ სპეციალისტებზე, რომლებსაც აუცილებელ თეორიულ ცოდნასთან ერთად აქვთ გლობალურ ბიზნესში მიმდინარე მოვლენებისა და პროცესების ანალიზის უნარი, შეუძლიათ ოპტიმალური გადაწყვეტილებ",,
P1,International Admissions,international_admissions,ბიზნესის ადმინისტრირების 3-წლიანი,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"თანამედროვე ბიზნესში სულ უფრო მზარდია მოთხოვნა ისეთ სპეციალისტებზე, რომლებსაც აუცილებელ თეორიულ ცოდნასთან ერთად აქვთ გლობალურ ბიზნესში მიმდინარე მოვლენებისა და პროცესების ანალიზის უნარი, შეუძლიათ ოპტიმალური გადაწყვეტილებ",,
P1,International Admissions,international_admissions,ბიზნესის სკოლის დეკანი - დავით კიკვიძე SI Leadership Programmes საერთაშორისო ლიდერობის პროგრამა Impact Pioneers ’25-ის მონაწილეა,https://alte.edu.ge/ka/biznesis-skolis-dekani-davit-kikvidze-si-leadership-programmes-saertashoriso-liderobis-programa-impact-pioneers-25-is-monatsilea,high,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტის ბიზნესის სკოლის დეკანი - დავით კიკვიძე SI Leadership Programmes საერთაშორისო ლიდერობის პროგრამა Impact Pioneers ’25-ის მონაწილეა! პროგრამას Svenska institutet ახორციელებს. დავითი ერთ-ერთია იმ 64 მონაწი,,
